doc_id,gt_doc_id,category,field_name,pred_value,gt_value
L2_C_019_v1,L2_C_019,C,unit_price,"[57.19, 89.86, 95.63, 26.33]","[57.19, 89.86, 8.62, 95.63, 26.33]"
L2_C_019_v1,L2_C_019,C,line_amount,"[1486.94, 2785.66, 2677.64, 263.3]","[1486.94, 2785.66, 155.16, 2677.64, 473.94]"
L2_C_020_v1,L2_C_020,C,total_amount,4036.96,4036.99
L2_C_020_v1,L2_C_020,C,part_number,"[""BK-220"", ""IR-100"", ""MS-1""]","[""BK-220"", ""IR-100"", ""HM-512""]"
L2_C_020_v1,L2_C_020,C,quantity,"[4, 33, 25]","[24, 33, 25]"
L2_C_021_v1,L2_C_021,C,currency,"""JPY""","""EUR"""
L2_C_021_v1,L2_C_021,C,part_number,"[""BM-618"", ""GX-620"", ""BM-618"", ""D-751""]","[""HM-618"", ""GX-220"", ""EV-305"", ""HM-618"", ""DX-725""]"
L2_C_021_v1,L2_C_021,C,quantity,"[9, 2, 18, 13]","[9, 2, 25, 18, 13]"
L2_C_021_v1,L2_C_021,C,unit,"[""pcs"", ""pcs"", ""boxes"", ""boxes""]","[""pcs"", ""boxes"", ""units"", ""boxes"", ""boxes""]"
L2_C_021_v1,L2_C_021,C,unit_price,"[70.43, 62.06, 25.24, 50.88]","[70.43, 68.06, 62.05, 25.24, 50.88]"
L2_C_021_v1,L2_C_021,C,line_amount,"[633.37, 126.12, 661.44, 661.44]","[633.87, 136.12, 1551.25, 454.32, 661.44]"
L2_C_022_v1,L2_C_022,C,currency,"""USD""","""EUR"""
L2_C_022_v1,L2_C_022,C,part_number,"[""IB-100"", ""AX-210"", ""MB-380""]","[""IR-940"", ""IR-100"", ""AX-410"", ""BK-830"", ""IR-940""]"
L2_C_022_v1,L2_C_022,C,quantity,"[33, 8, 8]","[33, 33, 8, 32, 18]"
L2_C_022_v1,L2_C_022,C,unit,"[null, null, null]","[""boxes"", ""sets"", ""boxes"", ""boxes"", ""boxes""]"
L2_C_022_v1,L2_C_022,C,unit_price,"[31.4, 69.67, 84.42]","[15.18, 31.4, 69.67, 84.22, 37.37]"
L2_C_022_v1,L2_C_022,C,line_amount,"[1036.2, 557.36, 676.56]","[500.94, 1036.2, 557.36, 2695.04, 672.66]"
L2_C_023_v1,L2_C_023,C,part_number,"[""BX-220"", ""PF-512"", ""EV-830"", ""HM-725""]","[""FT-725"", ""BK-220"", ""FT-512"", ""EV-830"", ""HM-725""]"
L2_C_023_v1,L2_C_023,C,quantity,"[38, 23, 4, 39]","[11, 38, 23, 40, 39]"
L2_C_023_v1,L2_C_023,C,unit,"[""units"", ""boxes"", ""boxes"", ""units""]","[""units"", ""EA"", ""boxes"", ""boxes"", ""EA""]"
L2_C_023_v1,L2_C_023,C,unit_price,"[41.67, 24.37, 65.18, 53.05]","[87.09, 41.67, 24.37, 65.18, 53.05]"
L2_C_023_v1,L2_C_023,C,line_amount,"[1583.16, 560.51, 2607.2, 2068.95]","[957.99, 1583.46, 560.51, 2607.2, 2068.95]"
L2_C_024_v1,L2_C_024,C,total_amount,6228.0,6228.97
L2_C_024_v1,L2_C_024,C,part_number,"[""GM-512"", ""HX-105"", ""HM-940""]","[""GX-512"", ""HM-305"", ""AX-100"", ""HM-940""]"
L2_C_024_v1,L2_C_024,C,quantity,"[17, 35, 22]","[11, 17, 35, 22]"
L2_C_024_v1,L2_C_024,C,unit,"[""EA"", null, ""boxes""]","[""EA"", ""EA"", ""boxes"", ""boxes""]"
L2_C_024_v1,L2_C_024,C,unit_price,"[74.28, 84.17, 6.7]","[10.26, 74.28, 84.17, 86.7]"
L2_C_024_v1,L2_C_024,C,line_amount,"[1262.76, 2945.95, 147.4]","[112.86, 1262.76, 2945.95, 1907.4]"
L2_C_025_v1,L2_C_025,C,part_number,"[""EW-100"", ""CN-618"", ""EW-830""]","[""EV-100"", ""CN-618"", ""HM-830"", ""EV-410""]"
L2_C_025_v1,L2_C_025,C,quantity,"[28, 35, 32]","[28, 35, 32, 2]"
L2_C_025_v1,L2_C_025,C,unit,"[""pcs"", ""boxes"", ""boxes""]","[""pcs"", ""boxes"", ""boxes"", ""pcs""]"
L2_C_025_v1,L2_C_025,C,unit_price,"[27.46, 81.9, 76.64]","[27.46, 81.91, 54.44, 77.06]"
L2_C_025_v1,L2_C_025,C,line_amount,"[768.88, 2866.85, 154.12]","[768.88, 2866.85, 1742.08, 154.12]"
L2_C_026_v1,L2_C_026,C,total_amount,4964.0,4966.04
L2_C_026_v1,L2_C_026,C,part_number,"[""Item 10-S12"", ""GK-410"", ""BJ-830"", ""JK-830"", ""AX-940""]","[""JQ-512"", ""GX-410"", ""BK-830"", ""JQ-830"", ""AX-940""]"
L2_C_026_v1,L2_C_026,C,quantity,"[17, 36, 3, 2, 2]","[17, 36, 13, 30, 22]"
L2_C_026_v1,L2_C_026,C,unit_price,"[52.63, 81.26, 15.39, 860.0, 39.5]","[52.63, 81.26, 15.39, 28.67, 3.9]"
L2_C_026_v1,L2_C_026,C,line_amount,"[894.71, 2925.36, 46.17, 1720.0, 79.0]","[894.71, 2925.36, 200.07, 860.1, 85.8]"
L2_C_027_v1,L2_C_027,C,part_number,"[""GM-220"", ""EV-725""]","[""GX-220"", ""EV-725""]"
L2_C_027_v1,L2_C_027,C,quantity,"[11, 3]","[11, 32]"
L2_C_027_v1,L2_C_027,C,line_amount,"[82.39, 63.6]","[82.39, 633.6]"
L2_C_028_v1,L2_C_028,C,part_number,"[""CM-100"", ""EM-512"", ""DA-220"", ""CA-512"", ""DX-100""]","[""CN-100"", ""HM-512"", ""DX-220"", ""CN-512"", ""DX-100""]"
L2_C_028_v1,L2_C_028,C,quantity,"[21, 35, 25, 33, 7]","[21, 35, 25, 29, 9]"
L2_C_028_v1,L2_C_028,C,unit,"[""units"", ""EA"", ""EA"", null, null]","[""units"", ""EA"", ""EA"", ""units"", ""pcs""]"
L2_C_028_v1,L2_C_028,C,unit_price,"[93.75, 13.97, 88.98, 30.8, 49.7]","[93.75, 13.97, 88.98, 33.8, 40.79]"
L2_C_029_v1,L2_C_029,C,total_amount,871.41,5871.41
L2_C_029_v1,L2_C_029,C,part_number,"[""Item F-830"", ""Item F-905 / 3 boxes"", ""Item M-340"", ""J-04""]","[""FT-830"", ""FT-305"", ""HM-940"", ""DX-305""]"
L2_C_029_v1,L2_C_029,C,quantity,"[37, 3, 4, 5]","[37, 3, 4, 36]"
L2_C_029_v1,L2_C_029,C,unit,"[""EA"", ""boxes"", ""boxes"", ""unit""]","[""EA"", ""boxes"", ""boxes"", ""units""]"
L2_C_029_v1,L2_C_029,C,unit_price,"[79.28, 69.65, 49.56, 7.1]","[79.28, 69.55, 49.56, 70.31]"
L2_C_029_v1,L2_C_029,C,line_amount,"[2933.36, 208.65, 198.24, 35.5]","[2933.36, 208.65, 198.24, 2531.16]"
L2_C_030_v1,L2_C_030,C,currency,null,"""EUR"""
L2_C_030_v1,L2_C_030,C,part_number,"[""FR-410"", ""IR-725""]","[""FT-410"", ""IR-725"", ""IR-305""]"
L2_C_030_v1,L2_C_030,C,quantity,"[3, 35]","[3, 6, 35]"
L2_C_030_v1,L2_C_030,C,unit,"[""boxes"", ""EA""]","[""boxes"", ""EA"", ""units""]"
L2_C_030_v1,L2_C_030,C,unit_price,"[62.73, 66.51]","[62.73, 66.51, 68.96]"
L2_C_030_v1,L2_C_030,C,line_amount,"[188.19, 2338.6]","[188.19, 399.06, 2413.6]"
L2_C_031_v1,L2_C_031,C,part_number,"[""BK-100"", ""BK-102"", ""BK-830"", ""GK-618"", ""MR-512""]","[""JQ-512"", ""BK-100"", ""BK-830"", ""GX-618"", ""BK-512""]"
L2_C_031_v1,L2_C_031,C,unit,"[""pcs"", ""pcs"", ""pcs"", ""pcs"", ""pcs""]","[""pcs"", ""EA"", ""pcs"", ""pcs"", ""pcs""]"
L2_C_031_v1,L2_C_031,C,unit_price,"[53.53, 23.63, 98.0, 56.69, 53.84]","[53.53, 23.63, 92.98, 56.69, 53.84]"
L2_C_032_v1,L2_C_032,C,part_number,"[""CH-305"", ""Item-C140"", ""P-140"", ""Item-6K"", ""SD-725""]","[""CN-305"", ""CN-940"", ""FT-940"", ""GX-618"", ""DX-725""]"
L2_C_032_v1,L2_C_032,C,quantity,"[2, 27, 3, 25, 17]","[29, 27, 30, 25, 17]"
L2_C_032_v1,L2_C_032,C,unit,"[""pcs"", ""pcs"", ""boxes"", ""units"", ""units""]","[""units"", ""units"", ""boxes"", ""units"", ""units""]"
L2_C_032_v1,L2_C_032,C,unit_price,"[88.52, 51.46, 93.98, 42.41, 57.9]","[88.52, 51.46, 93.48, 42.41, 57.19]"
L2_C_032_v1,L2_C_032,C,line_amount,"[2670.08, 1389.42, 2814.0, 1066.25, 972.23]","[2567.08, 1389.42, 2804.4, 1060.25, 972.23]"
L2_C_033_v1,L2_C_033,C,part_number,"[""CJ-305"", ""DK-410""]","[""CN-305"", ""DX-410""]"
L2_C_033_v1,L2_C_033,C,unit,"[""boxes"", ""pcs""]","[""boxes"", ""boxes""]"
L2_C_034_v1,L2_C_034,C,part_number,"[""MK-410""]","[""FT-618"", ""BK-410""]"
L2_C_034_v1,L2_C_034,C,quantity,[28],"[5, 28]"
L2_C_034_v1,L2_C_034,C,unit,[null],"[""sets"", ""units""]"
L2_C_034_v1,L2_C_034,C,unit_price,[93.16],"[92.34, 93.16]"
L2_C_034_v1,L2_C_034,C,line_amount,[2608.48],"[461.7, 2608.48]"
L2_C_035_v1,L2_C_035,C,part_number,"[""GM-305"", ""JX-100""]","[""GX-305"", ""JQ-100""]"
L2_C_035_v1,L2_C_035,C,unit,"[""EA"", ""EA""]","[""EA"", ""units""]"
L2_C_036_v1,L2_C_036,C,part_number,"[""GX-618"", ""GX-725""]","[""GX-618"", ""GX-725"", ""FT-100""]"
L2_C_036_v1,L2_C_036,C,quantity,"[7, 7]","[17, 7, 24]"
L2_C_036_v1,L2_C_036,C,unit,"[""units"", ""boxes""]","[""units"", ""boxes"", ""boxes""]"
L2_C_036_v1,L2_C_036,C,unit_price,"[9.02, 20.67]","[9.02, 13.03, 20.67]"
L2_C_036_v1,L2_C_036,C,line_amount,"[63.14, 496.08]","[153.34, 91.21, 496.08]"
L2_C_037_v1,L2_C_037,C,part_number,"[""DX-512"", ""DX-940"", ""EJ-940""]","[""BK-512"", ""DX-940"", ""EV-940""]"
L2_C_037_v1,L2_C_037,C,unit,"[""sets"", null, null]","[""sets"", ""EA"", ""sets""]"
L2_C_037_v1,L2_C_037,C,unit_price,"[3.35, 4.23, 55.65]","[3.35, 4.23, 55.55]"
L2_C_038_v1,L2_C_038,C,part_number,"[""L2-Z20"", ""Item EXK-410"", ""Item EXK-618"", ""Item EXK-410"", ""Part No: AA-100""]","[""FT-220"", ""GX-410"", ""BK-618"", ""CN-410"", ""AX-100""]"
L2_C_038_v1,L2_C_038,C,quantity,"[19, 20, 34, 30, 31]","[19, 20, 34, 40, 31]"
L2_C_038_v1,L2_C_038,C,unit,"[""sets"", ""sets"", ""sets"", ""sets"", null]","[""pcs"", ""sets"", ""sets"", ""units"", ""EA""]"
L2_C_038_v1,L2_C_038,C,line_amount,"[1272.43, 1700.2, 3322.14, 2163.6, 1765.45]","[1272.43, 1740.2, 3322.14, 2163.6, 1765.45]"
L2_C_039_v1,L2_C_039,C,part_number,"[""GX-305"", ""XQ-410"", ""GX-512""]","[""GX-305"", ""JQ-410"", ""GX-512""]"
L2_C_039_v1,L2_C_039,C,unit,"[""pcs"", ""sets"", ""pcs""]","[""pcs"", ""sets"", ""units""]"
L2_C_040_v1,L2_C_040,C,part_number,"[""Item IR-220"", ""Item CN-100""]","[""IR-220"", ""CN-100"", ""EV-830""]"
L2_C_040_v1,L2_C_040,C,quantity,"[22, 84]","[22, 22, 28]"
L2_C_040_v1,L2_C_040,C,unit,"[""EA"", ""boxes""]","[""EA"", ""boxes"", ""boxes""]"
L2_C_040_v1,L2_C_040,C,unit_price,"[8.65, 84.27]","[8.65, 84.27, 96.2]"
L2_C_040_v1,L2_C_040,C,line_amount,"[190.3, 1853.94]","[190.3, 1853.94, 2693.6]"
L2_C_041_v1,L2_C_041,C,part_number,"[""JT-830"", ""EM-830""]","[""JQ-830"", ""HM-830""]"
L2_C_041_v1,L2_C_041,C,unit,"[""boxes"", null]","[""boxes"", ""EA""]"
L2_C_041_v1,L2_C_041,C,unit_price,"[18.14, 85.51]","[15.14, 85.51]"
L2_C_041_v1,L2_C_041,C,line_amount,"[581.44, 1111.63]","[484.48, 1111.63]"
L2_C_042_v1,L2_C_042,C,part_number,"[""MD-725"", ""MD-618"", ""IM-100"", ""AX-310""]","[""DX-725"", ""GX-618"", ""IR-100"", ""AX-410"", ""AX-940""]"
L2_C_042_v1,L2_C_042,C,quantity,"[2, 6, 38, 36]","[22, 4, 38, 8, 36]"
L2_C_042_v1,L2_C_042,C,unit,"[""sets"", ""sets"", ""units"", ""sets""]","[""sets"", ""sets"", ""units"", ""units"", ""sets""]"
L2_C_042_v1,L2_C_042,C,unit_price,"[68.94, 61.58, 6.19, 40.77]","[86.94, 61.58, 60.19, 46.26, 40.77]"
L2_C_042_v1,L2_C_042,C,line_amount,"[137.88, 369.48, 234.22, 1467.72]","[1912.68, 246.32, 2287.22, 370.08, 1467.72]"
L2_C_043_v1,L2_C_043,C,unit,"[""pcs"", ""pcs""]","[""sets"", ""sets""]"
L2_C_044_v1,L2_C_044,C,total_amount,3499.95,3949.95
L2_C_044_v1,L2_C_044,C,unit,"[""pcs"", ""pcs""]","[""sets"", ""units""]"
L2_C_044_v1,L2_C_044,C,line_amount,"[2495.85, 1454.19]","[2495.85, 1454.1]"
L2_C_045_v1,L2_C_045,C,total_amount,7300.52,3700.52
L2_C_045_v1,L2_C_045,C,part_number,"[""SW-100"", ""100-300"", ""100-301""]","[""EV-100"", ""IR-100"", ""JQ-830""]"
L2_C_045_v1,L2_C_045,C,quantity,"[14, 33, 25]","[14, 33, 33]"
L2_C_045_v1,L2_C_045,C,unit,"[null, null, null]","[""sets"", ""units"", ""sets""]"
L2_C_045_v1,L2_C_045,C,line_amount,"[32.9, 2832.39, 635.23]","[32.9, 2832.39, 835.23]"
L2_C_046_v1,L2_C_046,C,part_number,"[""J0-512"", ""GX-305"", ""J0-940""]","[""JQ-512"", ""GX-305"", ""JQ-940""]"
L2_C_046_v1,L2_C_046,C,unit,"[""boxes"", null, null]","[""boxes"", ""EA"", ""EA""]"
L2_C_046_v1,L2_C_046,C,unit_price,"[67.37, 61.67, 61.89]","[67.37, 6.81, 61.89]"
L2_C_046_v1,L2_C_046,C,line_amount,"[269.48, 431.69, 1237.8]","[269.48, 47.67, 1237.8]"
L2_C_047_v1,L2_C_047,C,po_date,"""2023-08-22""","""2025-08-22"""
L2_C_047_v1,L2_C_047,C,total_amount,564.21,5642.2
L2_C_047_v1,L2_C_047,C,part_number,"[""TR-410"", ""R-220"", ""EV-273"", ""Q-618""]","[""IR-410"", ""IR-220"", ""EV-725"", ""JQ-618""]"
L2_C_047_v1,L2_C_047,C,quantity,"[23, 5, 40, 2]","[23, 5, 40, 22]"
L2_C_047_v1,L2_C_047,C,unit,"[null, null, null, null]","[""EA"", ""sets"", ""units"", ""EA""]"
L2_C_047_v1,L2_C_047,C,unit_price,"[5.65, 12.71, 9.52, 27.45]","[53.65, 12.71, 93.52, 27.45]"
L2_C_047_v1,L2_C_047,C,line_amount,"[130.95, 63.55, 380.8, 54.9]","[1233.95, 63.55, 3740.8, 603.9]"
L2_C_048_v1,L2_C_048,C,part_number,"[""DM-100"", ""BK-512""]","[""DX-100"", ""BK-512""]"
L2_C_048_v1,L2_C_048,C,line_amount,"[834.31, 538.6]","[834.21, 538.6]"
L2_C_049_v1,L2_C_049,C,total_amount,10781.0,10781.07
L2_C_049_v1,L2_C_049,C,part_number,"[""CM-830"", ""R-618"", ""AX-940"", ""F-940"", ""F-618""]","[""CN-830"", ""IR-618"", ""AX-940"", ""FT-940"", ""FT-618""]"
L2_C_049_v1,L2_C_049,C,quantity,"[32, 31, 20, 73, 3]","[32, 31, 28, 38, 3]"
L2_C_049_v1,L2_C_049,C,unit,"[""EA"", ""EA"", ""boxes"", ""EA"", null]","[""EA"", ""sets"", ""boxes"", ""units"", ""pcs""]"
L2_C_049_v1,L2_C_049,C,unit_price,"[86.13, 89.42, 98.92, 22.41, 22.41]","[80.13, 89.42, 92.92, 73.05, 22.41]"
L2_C_049_v1,L2_C_049,C,line_amount,"[2764.16, 2772.02, 1968.4, 1637.93, 67.23]","[2564.16, 2772.02, 2601.76, 2775.9, 67.23]"
L2_C_050_v1,L2_C_050,C,total_amount,3466.32,3446.32
L2_C_050_v1,L2_C_050,C,part_number,"[""FW-410"", ""FM-100"", ""AX-830"", ""H-940""]","[""EV-410"", ""FT-100"", ""AX-830"", ""HM-940""]"
L2_C_050_v1,L2_C_050,C,quantity,"[30, 21, 7, 4]","[30, 21, 7, 11]"
L2_C_050_v1,L2_C_050,C,unit,"[""EA"", null, ""EA"", ""boxes""]","[""units"", ""EA"", ""units"", ""boxes""]"
L2_C_050_v1,L2_C_050,C,unit_price,"[83.29, 19.15, 45.69, 2.64]","[83.29, 19.15, 45.49, 20.64]"
L2_C_050_v1,L2_C_050,C,line_amount,"[2498.7, 401.15, 318.43, 10.56]","[2498.7, 402.15, 318.43, 227.04]"
L2_D_001_v1,L2_D_001,D,total_amount,2993.33,2938.33
L2_D_001_v1,L2_D_001,D,part_number,"[""EV-9410"", ""EV-940"", ""EV-305"", ""JQ-940""]","[""EV-410"", ""EV-940"", ""EV-305"", ""JQ-940""]"
L2_D_001_v1,L2_D_001,D,unit_price,"[175.8, 20.87, 6.77, 13.22]","[58.6, 20.87, 67.77, 13.22]"
L2_D_001_v1,L2_D_001,D,line_amount,"[527.4, 292.18, 203.1, 251.18]","[175.8, 292.18, 2033.1, 251.18]"
L2_D_002_v1,L2_D_002,D,currency,null,"""USD"""
L2_D_002_v1,L2_D_002,D,part_number,"[""HK-100"", ""HK-275"", ""HK-618"", ""IR-220"", ""IR-220""]","[""HM-100"", ""GX-725"", ""HM-618"", ""IR-220"", ""HM-220""]"
L2_D_002_v1,L2_D_002,D,quantity,"[5, 26, 60, 23, 38]","[5, 26, 40, 23, 38]"
L2_D_002_v1,L2_D_002,D,unit_price,"[14.75, 7.27, 9.83, 81.0, 14.92]","[14.75, 7.27, 89.35, 82.11, 14.92]"
L2_D_002_v1,L2_D_002,D,line_amount,"[73.75, 189.02, 589.8, 1863.0, 566.96]","[73.75, 189.02, 3574.0, 1888.53, 566.96]"
L2_D_003_v1,L2_D_003,D,po_number,"""L2_D_003""","""PO-2025-6954"""
L2_D_003_v1,L2_D_003,D,po_date,"""2026-01-31""","""2026-03-13"""
L2_D_003_v1,L2_D_003,D,currency,null,"""USD"""
L2_D_003_v1,L2_D_003,D,total_amount,573.2,5873.2
L2_D_003_v1,L2_D_003,D,part_number,"[""EM-220"", ""IR-220"", ""IR-220"", ""BK-512"", ""GX-410""]","[""HM-220"", ""CN-512"", ""IR-220"", ""BK-512"", ""GX-410""]"
L2_D_003_v1,L2_D_003,D,quantity,"[33, 32, 16, 2, 31]","[33, 32, 40, 8, 31]"
L2_D_003_v1,L2_D_003,D,unit_price,"[4.97, 4.7, 12.32, 135.52, 41.29]","[4.97, 47.2, 58.32, 33.94, 41.28]"
L2_D_003_v1,L2_D_003,D,line_amount,"[164.01, 150.4, 2332.8, 271.52, 1279.68]","[164.01, 1510.4, 2332.8, 271.52, 1279.68]"
L2_D_004_v1,L2_D_004,D,po_date,"""2022-06-01""","""2026-06-10"""
L2_D_004_v1,L2_D_004,D,part_number,"[""JO-830"", ""PT-240"", ""GX-240""]","[""JQ-830"", ""FT-940"", ""GX-220""]"
L2_D_004_v1,L2_D_004,D,unit,"[""pcs"", ""pcs"", ""pcs""]","[""pcs"", ""pcs"", ""units""]"
L2_D_005_v1,L2_D_005,D,po_date,"""2024-01-27""","""2024-10-27"""
L2_D_005_v1,L2_D_005,D,part_number,"[""EM-4010"", ""EM-7015"", ""J-940"", ""AX-618""]","[""HM-410"", ""EV-725"", ""JQ-940"", ""AX-618""]"
L2_D_005_v1,L2_D_005,D,quantity,"[26, 72, 7, 10]","[26, 22, 7, 10]"
L2_D_005_v1,L2_D_005,D,unit,"[""EA"", ""EA"", ""EA"", ""EA""]","[""EA"", ""boxes"", ""sets"", ""units""]"
L2_D_005_v1,L2_D_005,D,unit_price,"[62.33, 9.11, 59.11, 5.55]","[62.33, 31.37, 59.11, 85.55]"
L2_D_005_v1,L2_D_005,D,line_amount,"[1620.58, 655.14, 413.77, 55.5]","[1620.58, 690.14, 413.77, 855.5]"
L2_D_006_v1,L2_D_006,D,part_number,"[""CN-830"", ""CN-705"", ""CN-305"", ""CN-830"", ""GK-830""]","[""CN-830"", ""FT-725"", ""CN-305"", ""CN-830"", ""GX-830""]"
L2_D_006_v1,L2_D_006,D,quantity,"[29, 74, 3, 6, 80]","[29, 14, 20, 6, 10]"
L2_D_006_v1,L2_D_006,D,unit,"[""EA"", ""EA"", ""EA"", ""sets"", ""units""]","[""EA"", ""EA"", ""pcs"", ""sets"", ""units""]"
L2_D_006_v1,L2_D_006,D,unit_price,"[55.42, 56.31, 79.95, 56.54, 1.3]","[55.42, 56.43, 99.75, 65.54, 10.3]"
L2_D_006_v1,L2_D_006,D,line_amount,"[1607.18, 4166.0, 239.85, 393.24, 103.0]","[1607.18, 790.02, 1995.0, 393.24, 103.0]"
L2_D_007_v1,L2_D_007,D,po_date,"""2023-01-15""","""2025-01-15"""
L2_D_007_v1,L2_D_007,D,part_number,"[""EMX-725"", ""BK-305"", ""BK-305"", ""BK-940"", ""BK-940""]","[""EV-725"", ""AX-830"", ""BK-305"", ""BK-940"", ""BK-940""]"
L2_D_007_v1,L2_D_007,D,quantity,"[17, 38, 9, 19, 9]","[17, 38, 9, 19, 7]"
L2_D_007_v1,L2_D_007,D,unit,"[""units"", ""units"", ""units"", ""units"", ""units""]","[""units"", ""boxes"", ""units"", ""units"", ""units""]"
L2_D_007_v1,L2_D_007,D,unit_price,"[71.79, 37.96, 529.8, 47.65, 26.03]","[71.79, 37.96, 58.87, 47.56, 26.03]"
L2_D_007_v1,L2_D_007,D,line_amount,"[1220.43, 1442.48, 4778.32, 903.64, 182.21]","[1220.43, 1442.48, 529.83, 903.64, 182.21]"
L2_D_008_v1,L2_D_008,D,po_number,"""L2_D_008""","""PO-2026-8687"""
L2_D_008_v1,L2_D_008,D,part_number,"[""JO-512"", ""JW-305"", ""EW-100"", ""IR-220""]","[""JQ-512"", ""HM-305"", ""EV-100"", ""IR-220""]"
L2_D_008_v1,L2_D_008,D,quantity,"[12, 18, 5, 3]","[12, 18, 5, 33]"
L2_D_008_v1,L2_D_008,D,unit_price,"[5.16, 8.06, 66.82, 10.09]","[5.46, 8.02, 66.32, 10.09]"
L2_D_008_v1,L2_D_008,D,line_amount,"[61.92, 145.08, 334.1, 30.27]","[65.52, 144.36, 331.6, 332.97]"
L2_D_009_v1,L2_D_009,D,po_date,"""2024-05-11""","""2024-11-05"""
L2_D_009_v1,L2_D_009,D,total_amount,3741.2,8654.46
L2_D_009_v1,L2_D_009,D,part_number,"[""DX-230"", ""FP-220"", ""C-330""]","[""DX-830"", ""FT-220"", ""CN-830""]"
L2_D_009_v1,L2_D_009,D,quantity,"[18, 35, 4]","[18, 35, 40]"
L2_D_009_v1,L2_D_009,D,unit,"[""EA"", ""EA"", ""EA""]","[""EA"", ""EA"", ""sets""]"
L2_D_009_v1,L2_D_009,D,line_amount,"[1416.42, 3026.8, 374.2]","[1416.42, 3026.8, 3741.2]"
L2_D_010_v1,L2_D_010,D,po_number,"""PO-2022-6653""","""PO-2026-6653"""
L2_D_010_v1,L2_D_010,D,unit,"[""EA"", ""boxes""]","[""sets"", ""boxes""]"
L2_D_010_v1,L2_D_010,D,unit_price,"[47.7, 24.9]","[47.47, 24.9]"
L2_D_011_v1,L2_D_011,D,part_number,"[""EV-220"", ""EV-310"", ""CK-618"", ""DK-610"", ""HM-618""]","[""EV-220"", ""DX-410"", ""CN-618"", ""BK-100"", ""HM-618""]"
L2_D_011_v1,L2_D_011,D,quantity,"[19, 39, 3, 2, 1]","[19, 39, 23, 2, 8]"
L2_D_011_v1,L2_D_011,D,unit_price,"[34.83, 40.87, 526.66, 67.5, 53.48]","[34.83, 40.33, 68.42, 67.93, 53.48]"
L2_D_011_v1,L2_D_011,D,line_amount,"[661.77, 1577.87, 1573.66, 135.66, 53.48]","[661.77, 1572.87, 1573.66, 135.86, 427.84]"
L2_D_012_v1,L2_D_012,D,po_date,"""2024-06-09""","""2024-09-06"""
L2_D_012_v1,L2_D_012,D,part_number,"[""JO-305"", ""HM-220"", ""F-512""]","[""JQ-305"", ""HM-220"", ""FT-512""]"
L2_D_012_v1,L2_D_012,D,quantity,"[26, 13, 12]","[26, 13, 19]"
L2_D_012_v1,L2_D_012,D,unit,"[""pcs"", ""pcs"", ""pcs""]","[""pcs"", ""sets"", ""EA""]"
L2_D_012_v1,L2_D_012,D,unit_price,"[66.33, 26.78, 123.5]","[66.33, 26.83, 77.4]"
L2_D_013_v1,L2_D_013,D,po_number,"""L2_D_013""","""PO-2025-3915"""
L2_D_013_v1,L2_D_013,D,po_date,"""2022-06-21""","""2026-06-21"""
L2_D_013_v1,L2_D_013,D,currency,null,"""USD"""
L2_D_013_v1,L2_D_013,D,part_number,"[""BK-305"", ""BK-312"", ""BK-316"", ""CK-100"", ""FT-725""]","[""BK-305"", ""BK-830"", ""BK-512"", ""CN-100"", ""FT-725""]"
L2_D_013_v1,L2_D_013,D,quantity,"[13, 39, 3, 3, 25]","[13, 29, 8, 3, 26]"
L2_D_013_v1,L2_D_013,D,unit,"[""units"", ""units"", ""units"", ""units"", ""units""]","[""units"", ""boxes"", ""sets"", ""pcs"", ""units""]"
L2_D_013_v1,L2_D_013,D,unit_price,"[65.26, 43.6, 42.34, 49.58, 28.11]","[65.26, 23.4, 5.42, 89.86, 28.11]"
L2_D_013_v1,L2_D_013,D,line_amount,"[848.38, 678.6, 126.96, 148.74, 703.86]","[848.38, 678.6, 43.36, 269.58, 730.86]"
L2_D_014_v1,L2_D_014,D,po_date,"""2022-09-14""","""2026-09-14"""
L2_D_014_v1,L2_D_014,D,part_number,"[""BK-618"", ""GX-610"", ""GX-610"", ""FT-830""]","[""BK-618"", ""HM-512"", ""GX-410"", ""FT-830""]"
L2_D_014_v1,L2_D_014,D,unit_price,"[41.46, 9.81, 56.34, 9.85]","[41.26, 9.88, 56.34, 89.85]"
L2_D_014_v1,L2_D_014,D,line_amount,"[866.66, 227.24, 732.42, 2336.1]","[866.46, 227.24, 732.42, 2336.1]"
L2_D_015_v1,L2_D_015,D,po_number,"""L2_D_015""","""PO-2025-7369"""
L2_D_015_v1,L2_D_015,D,part_number,"[""AX-618"", ""AX-620"", ""DX-220"", ""AX-230"", ""CN-100""]","[""AX-618"", ""IR-830"", ""DX-220"", ""AX-830"", ""CN-100""]"
L2_D_015_v1,L2_D_015,D,unit,"[""pcs"", ""pcs"", ""pcs"", ""pcs"", ""pcs""]","[""pcs"", ""units"", ""pcs"", ""units"", ""EA""]"
L2_D_015_v1,L2_D_015,D,unit_price,"[16.89, 15.18, 202.82, 49.91, 25.78]","[5.63, 13.58, 74.62, 49.91, 25.78]"
L2_D_015_v1,L2_D_015,D,line_amount,"[50.67, 366.66, 2230.02, 549.01, 103.12]","[16.89, 366.66, 820.82, 549.01, 103.12]"
L2_D_016_v1,L2_D_016,D,total_amount,2109.0,2872.3
L2_D_016_v1,L2_D_016,D,part_number,"[""XK-618"", ""FX-410""]","[""GX-618"", ""FT-410""]"
