doc_id,gt_doc_id,category,field_name,pred_value,gt_value
L2_C_032,L2_C_032,C,line_amount,"[2567.08, 1389.42, 1066.25, 922.23]","[2567.08, 1389.42, 2804.4, 1060.25, 972.23]"
L2_C_033,L2_C_033,C,part_number,"[""CH-305"", ""DX-410""]","[""CN-305"", ""DX-410""]"
L2_C_034,L2_C_034,C,part_number,"[""F-618"", ""MK-410""]","[""FT-618"", ""BK-410""]"
L2_C_034,L2_C_034,C,unit,"[""sets"", null]","[""sets"", ""units""]"
L2_C_035,L2_C_035,C,part_number,"[""GM-305"", ""J-10""]","[""GX-305"", ""JQ-100""]"
L2_C_035,L2_C_035,C,unit,"[""EA"", null]","[""EA"", ""units""]"
L2_C_036,L2_C_036,C,part_number,"[""GX-618"", ""GX-725""]","[""GX-618"", ""GX-725"", ""FT-100""]"
L2_C_036,L2_C_036,C,quantity,"[7, 24]","[17, 7, 24]"
L2_C_036,L2_C_036,C,unit,"[""boxes"", ""boxes""]","[""units"", ""boxes"", ""boxes""]"
L2_C_036,L2_C_036,C,unit_price,"[9.02, 20.67]","[9.02, 13.03, 20.67]"
L2_C_036,L2_C_036,C,line_amount,"[63.14, 496.08]","[153.34, 91.21, 496.08]"
L2_C_037,L2_C_037,C,part_number,"[""DX-940"", ""DX-940"", ""EJ-940""]","[""BK-512"", ""DX-940"", ""EV-940""]"
L2_C_037,L2_C_037,C,unit_price,"[3.35, 4.23, 5.55]","[3.35, 4.23, 55.55]"
L2_C_037,L2_C_037,C,line_amount,"[67.0, 135.36, 83.25]","[67.0, 135.36, 833.25]"
L2_C_038,L2_C_038,C,part_number,"[""P1-Z20"", ""GX-410"", ""GX-610"", ""AX-100""]","[""FT-220"", ""GX-410"", ""BK-618"", ""CN-410"", ""AX-100""]"
L2_C_038,L2_C_038,C,quantity,"[19, 20, 34, 31]","[19, 20, 34, 40, 31]"
L2_C_038,L2_C_038,C,unit,"[""pcs"", ""sets"", ""units"", ""pcs""]","[""pcs"", ""sets"", ""sets"", ""units"", ""EA""]"
L2_C_038,L2_C_038,C,unit_price,"[66.97, 87.01, 97.71, 56.95]","[66.97, 87.01, 97.71, 54.09, 56.95]"
L2_C_038,L2_C_038,C,line_amount,"[1272.43, 1740.2, 3322.14, 1765.65]","[1272.43, 1740.2, 3322.14, 2163.6, 1765.45]"
L2_C_039,L2_C_039,C,part_number,"[""GX-305"", ""XO-410"", ""GX-512""]","[""GX-305"", ""JQ-410"", ""GX-512""]"
L2_C_039,L2_C_039,C,unit,"[""pcs"", ""sets"", ""pcs""]","[""pcs"", ""sets"", ""units""]"
L2_C_040,L2_C_040,C,po_date,"""2022-12-08""","""2026-12-08"""
L2_C_040,L2_C_040,C,part_number,"[""IR-220"", ""CN-100"", ""L-830""]","[""IR-220"", ""CN-100"", ""EV-830""]"
L2_C_040,L2_C_040,C,quantity,"[22, 22, 20]","[22, 22, 28]"
L2_C_040,L2_C_040,C,unit,"[""Lb"", ""boxes"", ""boxes""]","[""EA"", ""boxes"", ""boxes""]"
L2_C_040,L2_C_040,C,line_amount,"[190.3, 1853.94, 1924.0]","[190.3, 1853.94, 2693.6]"
L2_C_041,L2_C_041,C,part_number,"[""EM-830"", ""EM-830""]","[""JQ-830"", ""HM-830""]"
L2_C_041,L2_C_041,C,unit,"[""boxes"", null]","[""boxes"", ""EA""]"
L2_C_041,L2_C_041,C,unit_price,"[158.14, 85.51]","[15.14, 85.51]"
L2_C_042,L2_C_042,C,part_number,"[""MOT-725"", ""MOT-618"", ""MOT-100"", ""AX-410""]","[""DX-725"", ""GX-618"", ""IR-100"", ""AX-410"", ""AX-940""]"
L2_C_042,L2_C_042,C,quantity,"[2, 6, 38, 36]","[22, 4, 38, 8, 36]"
L2_C_042,L2_C_042,C,unit,"[""sets"", ""sets"", ""sets"", ""sets""]","[""sets"", ""sets"", ""units"", ""units"", ""sets""]"
L2_C_042,L2_C_042,C,unit_price,"[68.94, 61.58, 60.19, 40.77]","[86.94, 61.58, 60.19, 46.26, 40.77]"
L2_C_042,L2_C_042,C,line_amount,"[137.88, 369.48, 2287.22, 1467.72]","[1912.68, 246.32, 2287.22, 370.08, 1467.72]"
L2_C_043,L2_C_043,C,unit,"[null, null]","[""sets"", ""sets""]"
L2_C_044,L2_C_044,C,total_amount,3499.95,3949.95
L2_C_045,L2_C_045,C,part_number,"[""SW-100"", ""J-100"", ""J-30""]","[""EV-100"", ""IR-100"", ""JQ-830""]"
L2_C_046,L2_C_046,C,part_number,"[""J0-512"", ""J0-940""]","[""JQ-512"", ""GX-305"", ""JQ-940""]"
L2_C_046,L2_C_046,C,quantity,"[4, 20]","[4, 7, 20]"
L2_C_046,L2_C_046,C,unit,"[""boxes"", ""EA""]","[""boxes"", ""EA"", ""EA""]"
L2_C_046,L2_C_046,C,unit_price,"[67.37, 61.89]","[67.37, 6.81, 61.89]"
L2_C_046,L2_C_046,C,line_amount,"[269.48, 1237.8]","[269.48, 47.67, 1237.8]"
L2_C_047,L2_C_047,C,po_date,"""2023-08-22""","""2025-08-22"""
L2_C_047,L2_C_047,C,total_amount,5642.0,5642.2
L2_C_047,L2_C_047,C,part_number,"[""IR-410"", ""R-220"", ""EV-273"", ""Q6-618""]","[""IR-410"", ""IR-220"", ""EV-725"", ""JQ-618""]"
L2_C_047,L2_C_047,C,unit,"[""pcs"", ""sets"", ""units"", ""EA""]","[""EA"", ""sets"", ""units"", ""EA""]"
L2_C_047,L2_C_047,C,unit_price,"[5.65, 12.71, 9.52, 27.45]","[53.65, 12.71, 93.52, 27.45]"
L2_C_047,L2_C_047,C,line_amount,"[1293.95, 63.55, 380.8, 603.9]","[1233.95, 63.55, 3740.8, 603.9]"
L2_C_048,L2_C_048,C,part_number,"[""DX-100"", ""BX-512""]","[""DX-100"", ""BK-512""]"
L2_C_048,L2_C_048,C,line_amount,"[834.31, 538.6]","[834.21, 538.6]"
L2_C_049,L2_C_049,C,part_number,"[""CM-830"", ""R-618"", ""AX-940"", ""F-618""]","[""CN-830"", ""IR-618"", ""AX-940"", ""FT-940"", ""FT-618""]"
L2_C_049,L2_C_049,C,quantity,"[32, 31, 28, 3]","[32, 31, 28, 38, 3]"
L2_C_049,L2_C_049,C,unit,"[""sets"", ""sets"", ""boxes"", null]","[""EA"", ""sets"", ""boxes"", ""units"", ""pcs""]"
L2_C_049,L2_C_049,C,unit_price,"[0.13, 89.42, 92.92, 22.41]","[80.13, 89.42, 92.92, 73.05, 22.41]"
L2_C_049,L2_C_049,C,line_amount,"[2564.16, 2772.02, 2601.76, 67.23]","[2564.16, 2772.02, 2601.76, 2775.9, 67.23]"
L2_C_050,L2_C_050,C,total_amount,3466.32,3446.32
L2_C_050,L2_C_050,C,part_number,"[""EW-410"", ""FM-100"", ""AX-830"", ""HM-940""]","[""EV-410"", ""FT-100"", ""AX-830"", ""HM-940""]"
L2_C_050,L2_C_050,C,quantity,"[30, 1, 7, 1]","[30, 21, 7, 11]"
L2_C_050,L2_C_050,C,unit,"[""EA"", ""EA"", ""EA"", ""box""]","[""units"", ""EA"", ""units"", ""boxes""]"
L2_C_050,L2_C_050,C,line_amount,"[2498.7, 19.15, 318.43, 20.64]","[2498.7, 402.15, 318.43, 227.04]"
L2_D_001,L2_D_001,D,total_amount,2993.33,2938.33
L2_D_001,L2_D_001,D,part_number,"[""EV-910"", ""EV-940"", ""EV-905"", ""JQ-940""]","[""EV-410"", ""EV-940"", ""EV-305"", ""JQ-940""]"
L2_D_001,L2_D_001,D,unit,"[""boxes"", null, null, null]","[""boxes"", ""boxes"", ""EA"", ""units""]"
L2_D_001,L2_D_001,D,line_amount,"[175.8, 292.18, 2031.1, 251.18]","[175.8, 292.18, 2033.1, 251.18]"
L2_D_002,L2_D_002,D,currency,null,"""USD"""
L2_D_002,L2_D_002,D,part_number,"[""HM-100"", ""GX-675"", ""HM-618"", ""IR-220"", ""IR-220""]","[""HM-100"", ""GX-725"", ""HM-618"", ""IR-220"", ""HM-220""]"
L2_D_002,L2_D_002,D,quantity,"[5, 26, 60, 23, 38]","[5, 26, 40, 23, 38]"
L2_D_002,L2_D_002,D,unit_price,"[14.75, 7.27, 9.83, 82.53, 14.92]","[14.75, 7.27, 89.35, 82.11, 14.92]"
L2_D_002,L2_D_002,D,line_amount,"[73.75, 189.02, 589.8, 1888.53, 566.96]","[73.75, 189.02, 3574.0, 1888.53, 566.96]"
L2_D_003,L2_D_003,D,po_number,"""L2_D_003""","""PO-2025-6954"""
L2_D_003,L2_D_003,D,po_date,"""2026-01-31""","""2026-03-13"""
L2_D_003,L2_D_003,D,currency,null,"""USD"""
L2_D_003,L2_D_003,D,total_amount,5733.2,5873.2
L2_D_003,L2_D_003,D,part_number,"[""EM-220"", ""IN-521"", ""IR-220"", ""BK-512"", ""GX-410""]","[""HM-220"", ""CN-512"", ""IR-220"", ""BK-512"", ""GX-410""]"
L2_D_003,L2_D_003,D,unit,"[""boxes"", null, null, null, null]","[""boxes"", ""boxes"", ""sets"", ""units"", ""units""]"
L2_D_003,L2_D_003,D,unit_price,"[4.97, 4.07, 58.2, 39.34, 41.28]","[4.97, 47.2, 58.32, 33.94, 41.28]"
L2_D_004,L2_D_004,D,po_date,"""2022-06-10""","""2026-06-10"""
L2_D_004,L2_D_004,D,part_number,"[""JO-830"", ""PT-240"", ""GX-240""]","[""JQ-830"", ""FT-940"", ""GX-220""]"
L2_D_004,L2_D_004,D,unit,"[""pcs"", ""pcs"", ""pcs""]","[""pcs"", ""pcs"", ""units""]"
L2_D_004,L2_D_004,D,unit_price,"[74.76, 60.42, 19.27]","[74.46, 60.42, 19.27]"
L2_D_004,L2_D_004,D,line_amount,"[446.76, 2358.38, 578.1]","[446.76, 2356.38, 578.1]"
L2_D_005,L2_D_005,D,currency,"""USD""","""JPY"""
L2_D_005,L2_D_005,D,part_number,"[""HW-410"", ""HW-725"", ""JQ-910"", ""AX-618""]","[""HM-410"", ""EV-725"", ""JQ-940"", ""AX-618""]"
L2_D_005,L2_D_005,D,quantity,"[26, 72, 7, 10]","[26, 22, 7, 10]"
L2_D_005,L2_D_005,D,unit,"[""EA"", ""pcs"", null, ""units""]","[""EA"", ""boxes"", ""sets"", ""units""]"
L2_D_005,L2_D_005,D,line_amount,"[1620.58, 2260.14, 413.77, 855.5]","[1620.58, 690.14, 413.77, 855.5]"
L2_D_006,L2_D_006,D,part_number,"[""CN-830"", ""PT-735"", ""CN-305"", ""CN-830"", ""GK-830""]","[""CN-830"", ""FT-725"", ""CN-305"", ""CN-830"", ""GX-830""]"
L2_D_006,L2_D_006,D,quantity,"[29, 14, 90, 6, 80]","[29, 14, 20, 6, 10]"
L2_D_006,L2_D_006,D,unit_price,"[55.42, 56.31, 19.75, 65.54, 13.0]","[55.42, 56.43, 99.75, 65.54, 10.3]"
L2_D_006,L2_D_006,D,line_amount,"[1607.18, 790.02, 1995.0, 393.24, 1040.0]","[1607.18, 790.02, 1995.0, 393.24, 103.0]"
L2_D_007,L2_D_007,D,po_number,"""PO-2025-6498""","""PO-2025-4698"""
L2_D_007,L2_D_007,D,po_date,"""2023-01-15""","""2025-01-15"""
L2_D_007,L2_D_007,D,part_number,"[""EV-725"", ""AX-330"", ""BK-305"", ""BK-940"", ""BK-940""]","[""EV-725"", ""AX-830"", ""BK-305"", ""BK-940"", ""BK-940""]"
L2_D_007,L2_D_007,D,unit,"[null, null, null, null, null]","[""units"", ""boxes"", ""units"", ""units"", ""units""]"
L2_D_007,L2_D_007,D,unit_price,"[71.79, 37.96, 58.67, 47.51, 26.03]","[71.79, 37.96, 58.87, 47.56, 26.03]"
L2_D_007,L2_D_007,D,line_amount,"[1220.43, 1442.48, 529.63, 903.64, 182.21]","[1220.43, 1442.48, 529.83, 903.64, 182.21]"
L2_D_008,L2_D_008,D,part_number,"[""JO-512"", ""JW-305"", ""EW-110"", ""IR-220""]","[""JQ-512"", ""HM-305"", ""EV-100"", ""IR-220""]"
L2_D_008,L2_D_008,D,quantity,"[12, 18, 5, 3]","[12, 18, 5, 33]"
L2_D_008,L2_D_008,D,unit,"[""units"", ""pcs"", ""pcs"", ""boxes""]","[""units"", ""units"", ""boxes"", ""boxes""]"
L2_D_008,L2_D_008,D,unit_price,"[5.46, 8.02, 66.36, 10.09]","[5.46, 8.02, 66.32, 10.09]"
L2_D_008,L2_D_008,D,line_amount,"[65.52, 144.36, 331.8, 32.97]","[65.52, 144.36, 331.6, 332.97]"
L2_D_009,L2_D_009,D,po_date,"""2024-01-11""","""2024-11-05"""
L2_D_009,L2_D_009,D,total_amount,8744.62,8654.46
L2_D_009,L2_D_009,D,part_number,"[""DX-8310"", ""PN-230"", ""C-330""]","[""DX-830"", ""FT-220"", ""CN-830""]"
L2_D_009,L2_D_009,D,unit,"[""EA"", ""EA"", ""EA""]","[""EA"", ""EA"", ""sets""]"
L2_D_009,L2_D_009,D,unit_price,"[78.69, 86.81, 93.53]","[78.69, 86.48, 93.53]"
L2_D_010,L2_D_010,D,po_number,"""PO-2022-6653""","""PO-2026-6653"""
L2_D_010,L2_D_010,D,part_number,"[""EM-512"", ""GX-830""]","[""HM-512"", ""GX-830""]"
L2_D_010,L2_D_010,D,unit,"[""pcs"", ""pcs""]","[""sets"", ""boxes""]"
L2_D_011,L2_D_011,D,po_number,"""L2_D_011""","""PO-2025-9687"""
L2_D_011,L2_D_011,D,part_number,"[""EV-220"", ""DX-410"", ""DX-618"", ""DK-610"", ""HK-618""]","[""EV-220"", ""DX-410"", ""CN-618"", ""BK-100"", ""HM-618""]"
L2_D_011,L2_D_011,D,quantity,"[19, 30, 23, 2, 8]","[19, 39, 23, 2, 8]"
L2_D_011,L2_D_011,D,unit,"[""boxes"", null, null, ""sets"", ""EA""]","[""boxes"", ""units"", ""units"", ""sets"", ""EA""]"
L2_D_011,L2_D_011,D,unit_price,"[34.83, 0.43, 67.91, 7.93, 53.48]","[34.83, 40.33, 68.42, 67.93, 53.48]"
L2_D_011,L2_D_011,D,line_amount,"[661.77, 1278.87, 1573.66, 15.86, 427.84]","[661.77, 1572.87, 1573.66, 135.86, 427.84]"
L2_D_012,L2_D_012,D,po_number,"""PO-202-4552""","""PO-2026-4552"""
L2_D_012,L2_D_012,D,po_date,"""2024-06-09""","""2024-09-06"""
L2_D_012,L2_D_012,D,part_number,"[""J0-305"", ""PM-220"", ""F-512""]","[""JQ-305"", ""HM-220"", ""FT-512""]"
L2_D_012,L2_D_012,D,quantity,"[26, 13, 1]","[26, 13, 19]"
L2_D_012,L2_D_012,D,unit,"[""pcs"", ""pcs"", ""EA""]","[""pcs"", ""sets"", ""EA""]"
L2_D_012,L2_D_012,D,unit_price,"[66.33, 26.83, 77.1]","[66.33, 26.83, 77.4]"
L2_D_012,L2_D_012,D,line_amount,"[1724.58, 348.79, 140.6]","[1724.58, 348.79, 1470.6]"
L2_D_013,L2_D_013,D,po_date,"""2022-06-21""","""2026-06-21"""
L2_D_013,L2_D_013,D,part_number,"[""BK-305"", ""BK-330"", ""BK-512"", ""CK-100"", ""FT-725""]","[""BK-305"", ""BK-830"", ""BK-512"", ""CN-100"", ""FT-725""]"
L2_D_013,L2_D_013,D,quantity,"[13, 39, 8, 3, 25]","[13, 29, 8, 3, 26]"
L2_D_013,L2_D_013,D,unit,"[""units"", ""units"", ""units"", ""units"", ""units""]","[""units"", ""boxes"", ""sets"", ""pcs"", ""units""]"
L2_D_013,L2_D_013,D,unit_price,"[65.26, 43.6, 5.12, 96.89, 28.11]","[65.26, 23.4, 5.42, 89.86, 28.11]"
L2_D_013,L2_D_013,D,line_amount,"[848.38, 678.6, 40.96, 290.67, 702.86]","[848.38, 678.6, 43.36, 269.58, 730.86]"
L2_D_014,L2_D_014,D,po_date,"""2022-09-14""","""2026-09-14"""
L2_D_014,L2_D_014,D,part_number,"[""BK-518"", ""MX-512"", ""GW-610"", ""FT-830""]","[""BK-618"", ""HM-512"", ""GX-410"", ""FT-830""]"
L2_D_014,L2_D_014,D,quantity,"[2, 23, 13, 26]","[21, 23, 13, 26]"
L2_D_014,L2_D_014,D,unit_price,"[41.26, 9.81, 56.34, 89.85]","[41.26, 9.88, 56.34, 89.85]"
L2_D_015,L2_D_015,D,part_number,"[""AX-618"", ""IX-830"", ""IX-220"", ""AX-230"", ""CN-100""]","[""AX-618"", ""IR-830"", ""DX-220"", ""AX-830"", ""CN-100""]"
L2_D_015,L2_D_015,D,unit,"[""pcs"", ""pcs"", ""pcs"", ""units"", ""EA""]","[""pcs"", ""units"", ""pcs"", ""units"", ""EA""]"
L2_D_015,L2_D_015,D,unit_price,"[5.63, 13.56, 202.82, 49.91, 25.78]","[5.63, 13.58, 74.62, 49.91, 25.78]"
L2_D_015,L2_D_015,D,line_amount,"[16.89, 366.66, 2208.02, 549.01, 103.12]","[16.89, 366.66, 820.82, 549.01, 103.12]"
L2_D_016,L2_D_016,D,total_amount,2109.0,2872.3
L2_D_016,L2_D_016,D,part_number,"[""GX-618"", ""FX-410""]","[""GX-618"", ""FT-410""]"
L2_D_017,L2_D_017,D,po_date,"""2024-01-23""","""2024-12-03"""
L2_D_017,L2_D_017,D,total_amount,2231.97,2231.99
L2_D_017,L2_D_017,D,part_number,"[""J-00-725"", ""J-00-721"", ""J-00-512""]","[""JQ-725"", ""BK-100"", ""JQ-512""]"
L2_D_017,L2_D_017,D,quantity,"[8, 3, 1]","[8, 3, 13]"
L2_D_017,L2_D_017,D,unit,"[""EA"", null, null]","[""EA"", ""pcs"", ""sets""]"
L2_D_017,L2_D_017,D,unit_price,"[79.52, 82.1, 92.76]","[79.52, 88.2, 92.76]"
L2_D_017,L2_D_017,D,line_amount,"[636.16, 246.6, 105.88]","[636.16, 264.6, 1205.88]"
L2_D_018,L2_D_018,D,total_amount,3839.0,3839.44
L2_D_018,L2_D_018,D,part_number,"[""EV-618"", ""DK-220"", ""DK-210"", ""DK-512"", ""CN-830""]","[""EV-618"", ""DX-220"", ""IR-940"", ""DX-512"", ""CN-830""]"
L2_D_018,L2_D_018,D,unit_price,"[63.46, 56.66, 62.65, 7.49, 13.04]","[63.46, 56.66, 62.65, 77.49, 13.04]"
L2_D_019,L2_D_019,D,total_amount,2328.0,2328.01
L2_D_019,L2_D_019,D,unit,"[""pcs"", null]","[""pcs"", ""sets""]"
L2_D_020,L2_D_020,D,po_number,"""L2_D_020""","""PO-2025-4731"""
L2_D_020,L2_D_020,D,po_date,"""2024-01-19""","""2024-07-19"""
L2_D_020,L2_D_020,D,part_number,"[""JO-830"", ""MG-430"", ""WG-110"", ""CN-100"", ""BK-830""]","[""JQ-830"", ""JQ-830"", ""HM-410"", ""CN-100"", ""BK-830""]"
L2_D_021,L2_D_021,D,part_number,"[""EM-512"", ""DX-010"", ""J-305""]","[""HM-512"", ""DX-410"", ""JQ-305""]"
L2_D_021,L2_D_021,D,quantity,"[39, 29, 32]","[39, 29, 29]"
L2_D_021,L2_D_021,D,unit,"[""pcs"", ""pcs"", ""units""]","[""pcs"", ""boxes"", ""units""]"
L2_D_021,L2_D_021,D,line_amount,"[1887.6, 2150.35, 1871.91]","[1887.6, 2150.35, 1704.91]"
L2_D_022,L2_D_022,D,part_number,"[""AX-725"", ""BX-220"", ""CX-330"", ""DX-430"", ""FB-830""]","[""AX-725"", ""DX-220"", ""CN-830"", ""HM-830"", ""FT-830""]"
L2_D_023,L2_D_023,D,total_amount,4201.34,4460.66
L2_D_023,L2_D_023,D,part_number,"[""PT-100"", ""JQ-100""]","[""FT-100"", ""JQ-100""]"
L2_D_023,L2_D_023,D,unit,"[""pcs"", ""pcs""]","[""pcs"", ""boxes""]"
L2_D_024,L2_D_024,D,part_number,"[""EV-901"", ""PK-618"", ""BK-630""]","[""EV-940"", ""FT-618"", ""BK-830""]"
L2_D_024,L2_D_024,D,unit,"[""sets"", null, null]","[""sets"", ""sets"", ""units""]"
L2_D_025,L2_D_025,D,total_amount,1235.0,1235.4
L2_D_025,L2_D_025,D,part_number,"[""CN-831"", ""AK-512""]","[""CN-830"", ""AX-512""]"
L2_D_025,L2_D_025,D,unit,"[""EA"", null]","[""EA"", ""sets""]"
L2_D_026,L2_D_026,D,po_date,"""2024-01-15""","""2024-02-15"""
L2_D_026,L2_D_026,D,currency,null,"""USD"""
L2_D_026,L2_D_026,D,part_number,"[""FT-830"", ""EW-330"", ""EW-305"", ""EW-100"", ""CN-305""]","[""FT-830"", ""HM-830"", ""EV-305"", ""EV-100"", ""CN-305""]"
L2_D_026,L2_D_026,D,quantity,"[39, 35, 36, 16, 24]","[39, 35, 38, 16, 24]"
L2_D_026,L2_D_026,D,unit,"[""units"", ""units"", ""units"", ""units"", ""units""]","[""units"", ""boxes"", ""boxes"", ""EA"", ""units""]"
L2_D_026,L2_D_026,D,unit_price,"[35.59, 64.51, 19.43, 49.64, 29.87]","[35.59, 84.51, 14.93, 49.46, 29.87]"
L2_D_026,L2_D_026,D,line_amount,"[1380.01, 2257.85, 567.34, 791.36, 716.88]","[1388.01, 2957.85, 567.34, 791.36, 716.88]"
L2_D_027,L2_D_027,D,currency,null,"""JPY"""
L2_D_027,L2_D_027,D,part_number,"[""IR-100"", ""MX-940"", ""AW-795"", ""FT-305""]","[""IR-100"", ""HM-940"", ""AX-725"", ""FT-305""]"
L2_D_027,L2_D_027,D,quantity,"[25, 24, 3, 11]","[25, 24, 36, 11]"
L2_D_027,L2_D_027,D,unit,"[""boxes"", null, ""sets"", null]","[""boxes"", ""EA"", ""sets"", ""pcs""]"
L2_D_027,L2_D_027,D,unit_price,"[20.0, 16.5, 1135.8, 94.8]","[20.08, 16.5, 31.55, 94.88]"
L2_D_027,L2_D_027,D,line_amount,"[502.0, 396.0, 1135.8, 1042.8]","[502.0, 396.0, 1135.8, 1043.68]"
L2_D_028,L2_D_028,D,po_date,"""2025-01-24""","""2025-11-24"""
L2_D_028,L2_D_028,D,unit,"[""pcs"", null]","[""pcs"", ""boxes""]"
L2_D_029,L2_D_029,D,po_date,"""2023-02-04""","""2025-02-04"""
L2_D_029,L2_D_029,D,total_amount,3467.3,3677.7
L2_D_029,L2_D_029,D,unit,"[null, null]","[""units"", ""sets""]"
L2_D_030,L2_D_030,D,po_date,"""2026-01-07""","""2026-07-01"""
L2_D_030,L2_D_030,D,part_number,"[""JV-305"", ""JU-240"", ""IR-618"", ""BK-100"", ""BR-830""]","[""EV-305"", ""JQ-220"", ""IR-618"", ""BK-100"", ""IR-830""]"
L2_D_030,L2_D_030,D,quantity,"[28, 28, 15, 39, 31]","[28, 28, 15, 39, 19]"
L2_D_030,L2_D_030,D,unit,"[""sets"", ""EA"", ""pcs"", ""units"", ""units""]","[""sets"", ""EA"", ""pcs"", ""sets"", ""units""]"
L2_D_030,L2_D_030,D,unit_price,"[80.76, 15.68, 31.72, 76.1, 26.42]","[80.76, 15.68, 31.72, 76.1, 42.62]"
L2_D_031,L2_D_031,D,total_amount,2998.71,3927.23
L2_D_031,L2_D_031,D,part_number,"[""CN-512"", ""EV-775"", ""DX-100""]","[""CN-512"", ""EV-725"", ""DX-100""]"
L2_D_031,L2_D_031,D,quantity,"[3, 32, 30]","[3, 32, 33]"
L2_D_031,L2_D_031,D,unit,"[""boxes"", ""EA"", null]","[""boxes"", ""EA"", ""pcs""]"
L2_D_031,L2_D_031,D,unit_price,"[79.54, 14.17, 97.03]","[79.54, 14.17, 90.87]"
L2_D_031,L2_D_031,D,line_amount,"[238.62, 453.44, 2918.71]","[238.62, 453.44, 2998.71]"
L2_D_032,L2_D_032,D,part_number,"[""AX-512"", ""PT-830"", ""EV-618"", ""EV-940""]","[""AX-512"", ""FT-830"", ""EV-618"", ""EV-940""]"
L2_D_032,L2_D_032,D,quantity,"[34, 30, 24, 24]","[34, 39, 24, 24]"
L2_D_032,L2_D_032,D,unit,"[""EA"", ""EA"", ""EA"", ""EA""]","[""EA"", ""EA"", ""sets"", ""pcs""]"
L2_D_032,L2_D_032,D,unit_price,"[73.83, 1.73, 18.0, 6.77]","[73.83, 7.73, 18.0, 6.77]"
L2_D_032,L2_D_032,D,line_amount,"[2510.22, 51.9, 432.0, 162.48]","[2510.22, 301.47, 432.0, 162.48]"
L2_D_033,L2_D_033,D,po_date,"""2023-09-08""","""2025-09-08"""
L2_D_033,L2_D_033,D,total_amount,526.74,5286.74
L2_D_033,L2_D_033,D,unit,"[""boxes"", null, null, null]","[""boxes"", ""EA"", ""units"", ""sets""]"
L2_D_033,L2_D_033,D,unit_price,"[3.26, 42.13, 51.31, 85.14]","[3.26, 42.38, 51.33, 84.91]"
L2_D_033,L2_D_033,D,line_amount,"[35.86, 1395.84, 564.63, 2971.85]","[35.86, 1398.54, 564.63, 2971.85]"
L2_D_034,L2_D_034,D,part_number,"[""EX-410"", ""EX-305"", ""G-202""]","[""BK-410"", ""EV-305"", ""GX-220""]"
L2_D_034,L2_D_034,D,unit,"[""EA"", ""EA"", ""EA""]","[""EA"", ""EA"", ""pcs""]"
L2_D_035,L2_D_035,D,po_date,"""2026-01-18""","""2026-08-18"""
L2_D_035,L2_D_035,D,part_number,"[""BX-220"", ""DX-305""]","[""BK-220"", ""DX-305""]"
L2_D_036,L2_D_036,D,po_date,"""2022-10-22""","""2026-10-22"""
L2_D_037,L2_D_037,D,part_number,"[""ER-618"", ""CN-230"", ""AX-220""]","[""BK-618"", ""CN-830"", ""AX-220""]"
L2_D_037,L2_D_037,D,unit,"[""pcs"", null, ""boxes""]","[""pcs"", ""boxes"", ""boxes""]"
L2_D_038,L2_D_038,D,total_amount,554.74,5548.74
L2_D_038,L2_D_038,D,part_number,"[""IT-305"", ""GK-830""]","[""FT-305"", ""GX-830""]"
L2_D_038,L2_D_038,D,unit,"[""pcs"", ""pcs""]","[""pcs"", ""units""]"
L2_D_039,L2_D_039,D,po_date,"""2022-01-14""","""2026-01-14"""
L2_D_039,L2_D_039,D,part_number,"[""GX-630"", ""GX-618"", ""BK-210"", ""BK-220"", ""CN-100""]","[""GX-830"", ""GX-618"", ""HM-940"", ""BK-220"", ""CN-100""]"
L2_D_039,L2_D_039,D,quantity,"[9, 30, 30, 11, 33]","[9, 39, 40, 11, 33]"
L2_D_039,L2_D_039,D,unit_price,"[24.28, 60.18, 59.11, 72.26, 50.73]","[24.82, 60.18, 95.11, 77.26, 50.73]"
L2_D_039,L2_D_039,D,line_amount,"[223.38, 1805.4, 1773.4, 794.86, 1674.09]","[223.38, 2347.02, 3804.4, 849.86, 1674.09]"
L2_D_040,L2_D_040,D,total_amount,1651.32,4651.07
L2_D_040,L2_D_040,D,part_number,"[""HM-9410"", ""EV-940""]","[""HM-410"", ""EV-940""]"
L2_D_040,L2_D_040,D,unit,"[""boxes"", null]","[""boxes"", ""boxes""]"
L2_D_041,L2_D_041,D,total_amount,2589.7,5815.07
L2_D_041,L2_D_041,D,part_number,"[""EV-305"", ""GK-300"", ""IR-340""]","[""EV-305"", ""GX-830"", ""IR-940""]"
L2_D_041,L2_D_041,D,quantity,"[37, 29, 30]","[37, 29, 38]"
L2_D_041,L2_D_041,D,unit,"[""sets"", null, null]","[""sets"", ""pcs"", ""units""]"
L2_D_041,L2_D_041,D,line_amount,"[2464.94, 440.22, 2044.5]","[2464.94, 440.22, 2589.7]"
L2_D_042,L2_D_042,D,po_number,"""PO-2027-7189""","""PO-2026-7189"""
L2_D_042,L2_D_042,D,po_date,"""2023-12-23""","""2025-12-23"""
L2_D_042,L2_D_042,D,total_amount,504.26,544.26
L2_D_042,L2_D_042,D,part_number,"[""PF-618"", ""PF-725""]","[""FT-618"", ""FT-725""]"
L2_D_043,L2_D_043,D,part_number,"[""IR-618"", ""GK-940""]","[""IR-618"", ""GX-940""]"
L2_D_043,L2_D_043,D,unit,"[""pcs"", null]","[""pcs"", ""sets""]"
